Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Transaction_Count_per_Contact,Loyal_Customer,Creditworthiness,Cr_Util_Rate
0,1,1,1,1,1,2,0,1,5,3,1,2346.0,1407,939.0,0.77,4116,79,0.975,0.6,79.0,0,21.312872975277067,0.5997442455242967
0,2,1,3,1,0,1,0,2,5,2,3,4753.0,0,4753.0,0.856,3895,71,0.578,0.0,35.5,1,4.207868714496108,0.0
1,1,1,2,1,2,1,0,2,3,2,3,1880.0,0,1880.0,0.519,2469,34,0.417,0.0,17.0,1,10.638297872340425,0.0
0,3,0,0,1,0,1,1,3,5,4,4,12155.0,0,12155.0,0.446,4618,60,0.875,0.0,20.0,0,1.6454134101192925,0.0
0,2,1,1,1,1,2,0,2,5,3,1,2721.0,1527,1194.0,0.743,4622,88,0.725,0.561,44.0,1,18.375597206909223,0.5611907386990077
0,2,1,1,1,1,1,0,2,6,2,0,6160.0,2258,3902.0,0.717,3986,80,0.6,0.367,40.0,1,3.2467532467532467,0.3665584415584416
0,1,1,4,1,0,1,0,0,3,3,1,2069.0,1393,676.0,0.875,4962,70,0.75,0.673,0.0,0,9.666505558240695,0.6732721121314644
0,1,0,2,0,0,4,0,1,6,3,4,28422.0,1258,27164.0,0.672,4841,80,0.6,0.044,80.0,0,3.518401238477236,0.044261487580043626
0,1,0,4,0,1,4,0,1,6,4,2,1438.3,0,1438.3,0.797,4282,69,0.725,0.0,69.0,0,69.5265243690468,0.0
0,1,0,3,1,2,1,0,0,5,2,4,1438.3,0,1438.3,0.735,4416,68,0.744,0.0,0.0,0,13.905304873809358,0.0
1,4,0,0,1,0,2,0,3,1,4,3,1671.0,0,1671.0,0.725,2701,51,0.889,0.0,17.0,0,29.922202274087372,0.0
1,1,1,5,1,0,1,0,2,1,2,4,1491.0,0,1491.0,0.551,1970,46,0.484,0.0,23.0,1,13.41381623071764,0.0
1,1,0,3,1,1,4,0,1,1,2,6,11422.0,1095,10327.0,0.773,2439,45,0.8,0.096,45.0,0,8.755034144633164,0.09586762388373314
1,2,1,4,1,1,1,0,2,3,3,0,5139.0,0,5139.0,0.33,1653,44,0.692,0.0,22.0,1,3.8918077446974118,0.0
0,3,0,0,2,0,3,0,3,4,1,3,4783.0,2517,2266.0,1.024,2870,50,1.174,0.526,16.666666666666668,1,14.635166213673427,0.526238762283086
0,2,0,3,1,0,3,0,2,3,2,1,2589.0,1693,896.0,0.878,4259,83,0.766,0.654,41.5,1,27.037466203167245,0.6539204325994592
0,1,0,1,1,1,4,0,0,4,2,4,8138.0,0,8138.0,0.596,4839,61,0.649,0.0,0.0,0,12.28803145736053,0.0
0,2,1,3,1,1,2,0,2,6,1,1,4502.0,1785,2717.0,1.014,4469,87,0.812,0.396,43.5,1,11.106175033318525,0.39649044868947136
0,1,0,5,1,1,3,1,2,3,2,2,33521.0,928,32593.0,0.732,4115,66,0.535,0.028,33.0,1,2.0882431908355956,0.027684138301363324
0,2,1,3,0,0,1,0,2,5,3,0,4361.0,806,3555.0,0.627,4518,84,0.75,0.185,42.0,1,4.586104104563174,0.1848199954138959
0,2,0,4,1,1,3,0,2,5,3,1,7026.0,1728,5298.0,0.669,3935,66,1.0,0.246,33.0,1,9.962994591517221,0.24594363791631085
0,2,0,2,0,1,4,0,2,6,2,1,16388.0,2001,14387.0,0.547,4477,83,0.66,0.122,41.5,1,6.102025872589699,0.12210153771051989
1,0,1,1,1,1,1,0,2,2,2,3,2905.0,2517,388.0,0.725,2487,39,0.393,0.866,19.5,1,6.884681583476764,0.8664371772805508
0,1,0,1,0,0,4,0,1,6,2,4,2404.0,1887,517.0,0.592,4489,75,0.744,0.785,75.0,0,41.597337770382694,0.7849417637271214
1,3,1,4,0,1,1,0,2,4,2,3,1477.0,0,1477.0,0.719,2419,49,0.531,0.0,24.5,1,13.540961408259987,0.0
1,1,1,4,1,2,1,0,1,4,3,3,3556.0,2517,1039.0,0.651,2639,53,0.71,0.708,53.0,0,5.62429696287964,0.7078177727784027
0,2,0,3,1,1,3,0,2,6,1,0,5649.0,748,4901.0,1.077,4683,72,0.946,0.132,36.0,1,12.391573729863692,0.13241281642768632
0,1,1,3,1,1,2,0,1,6,1,3,14345.0,960,13385.0,0.817,4045,72,0.946,0.067,72.0,0,3.4855350296270475,0.06692227256883931
0,2,1,3,0,1,1,0,2,6,2,3,6524.0,1993,4531.0,0.815,4267,66,0.886,0.305,33.0,1,3.065603923973023,0.30548743102391174
0,3,1,1,1,1,1,0,3,5,1,4,2281.0,920,1361.0,0.576,3968,66,0.833,0.403,22.0,1,8.768084173608067,0.4033318719859711
0,2,1,4,1,1,1,0,2,3,1,2,2633.0,1924,709.0,0.806,3407,66,0.535,0.731,33.0,1,7.59589821496392,0.730725408279529
0,2,0,3,1,1,4,0,1,6,1,2,7693.0,0,7693.0,0.579,4573,93,0.632,0.0,93.0,0,12.998830105290525,0.0
0,1,1,3,0,0,2,0,1,5,6,4,10262.0,1888,8374.0,0.508,3553,65,0.757,0.184,65.0,0,4.872344572208147,0.1839797310465796
0,2,1,2,1,0,2,0,2,4,1,3,11320.0,0,11320.0,0.669,2845,57,0.727,0.0,28.5,1,4.41696113074205,0.0
0,2,1,1,1,0,1,0,1,3,2,4,2482.0,916,1566.0,0.632,4295,72,0.532,0.369,72.0,0,8.058017727639001,0.3690572119258662
0,2,1,3,0,1,1,0,2,3,2,2,3035.0,0,3035.0,1.222,3847,63,0.658,0.0,31.5,1,6.589785831960461,0.0
0,2,0,2,1,0,5,0,2,4,3,3,26308.0,0,26308.0,0.647,3278,53,0.828,0.0,26.5,1,4.941462672951194,0.0
0,2,1,4,1,0,1,0,1,6,2,2,6721.0,1115,5606.0,0.79,3718,51,0.759,0.166,51.0,0,2.9757476565987204,0.16589793185537866
0,2,0,2,1,0,3,0,2,6,3,4,6205.0,2233,3972.0,0.662,3906,64,0.684,0.36,32.0,1,11.281224818694602,0.3598710717163578
0,1,1,3,0,0,1,0,2,4,2,3,2624.0,1458,1166.0,0.809,4487,61,0.743,0.556,30.5,1,7.621951219512195,0.555640243902439
1,1,1,3,1,1,1,0,1,6,2,4,1479.0,458,1021.0,0.466,1811,44,0.517,0.31,44.0,0,13.522650439486139,0.3096686950642326
0,1,0,3,1,1,3,0,1,5,2,0,4489.0,0,4489.0,0.693,3773,64,0.455,0.0,64.0,0,15.59367342392515,0.0
1,2,1,1,1,1,2,0,2,6,3,1,5842.0,198,5644.0,0.396,1828,44,0.517,0.034,22.0,1,8.558712769599452,0.03389250256761383
0,1,1,4,1,1,1,0,1,4,2,3,8777.0,1668,7109.0,0.85,4141,83,0.66,0.19,83.0,0,2.278682921271505,0.19004215563404353
0,2,1,2,1,0,1,0,2,3,6,1,3250.0,0,3250.0,0.601,4752,84,0.75,0.0,42.0,0,6.153846153846154,0.0
1,2,0,1,0,1,3,0,1,3,3,4,15060.0,0,15060.0,0.545,1611,42,0.4,0.0,42.0,0,4.648074369189907,0.0
0,1,0,4,0,1,4,0,2,6,1,0,2126.0,1321,805.0,0.596,2992,72,1.0,0.621,36.0,1,47.03668861712136,0.621354656632173
0,2,0,4,1,2,2,0,1,3,2,1,4907.0,773,4134.0,0.517,5088,71,0.651,0.158,71.0,0,10.189525168127165,0.15753005909924597
0,2,1,1,0,1,2,0,2,6,2,1,3553.0,0,3553.0,0.844,4923,89,0.648,0.0,44.5,1,14.072614691809738,0.0
0,1,1,4,0,0,2,0,1,4,2,2,2515.0,1313,1202.0,0.981,4370,68,0.7,0.522,68.0,0,19.880715705765407,0.5220675944333996
1,1,0,4,1,0,4,0,1,1,2,4,4428.0,0,4428.0,0.865,2331,36,0.286,0.0,36.0,0,22.583559168925024,0.0
0,1,0,1,0,1,2,0,0,6,3,3,1616.0,0,1616.0,0.794,4961,78,0.814,0.0,0.0,0,30.940594059405942,0.0
0,3,1,1,1,0,1,0,3,4,1,1,6723.0,968,5755.0,0.832,3838,67,0.811,0.144,22.333333333333332,1,2.9748624126134167,0.14398334077048935
0,1,1,1,0,1,1,0,1,3,4,2,2756.0,1911,845.0,0.774,4656,62,0.879,0.693,62.0,0,7.256894049346879,0.6933962264150944
1,2,1,3,0,1,1,0,2,6,2,4,2897.0,1506,1391.0,0.618,2214,46,0.484,0.52,23.0,1,6.903693476009665,0.5198481187435278
0,2,1,2,0,1,1,0,2,6,3,0,5456.0,0,5456.0,0.337,3470,65,0.625,0.0,32.5,1,3.665689149560117,0.0
0,2,1,1,1,0,2,0,1,4,2,2,3569.0,0,3569.0,0.706,4186,72,0.636,0.0,72.0,0,14.009526478005043,0.0
0,1,0,5,1,1,4,0,1,3,3,4,34198.0,1804,32394.0,0.934,4270,59,0.639,0.053,59.0,0,2.924147610971402,0.05275162290192409
0,1,0,2,1,0,4,0,1,5,2,4,34516.0,1311,33205.0,0.6,4485,85,0.771,0.038,85.0,0,2.897207092362962,0.037982384980878435
0,3,1,3,1,0,2,0,2,3,1,2,2817.0,1864,953.0,0.7,4535,82,0.745,0.662,41.0,1,17.74937877174299,0.6616968406105787
0,2,1,1,0,0,1,0,2,6,2,3,2126.0,1257,869.0,0.632,4340,70,0.892,0.591,35.0,1,9.407337723424272,0.5912511759172154
0,1,1,2,0,0,1,0,2,3,1,4,2573.0,1640,933.0,0.873,4094,77,0.638,0.637,38.5,1,7.773027594247959,0.6373882627283327
0,2,1,3,1,1,2,0,1,5,5,3,2016.0,1303,713.0,0.599,3243,63,0.615,0.646,63.0,0,24.8015873015873,0.6463293650793651
0,2,1,1,1,2,1,0,2,6,3,0,4006.0,1646,2360.0,0.746,5006,89,0.534,0.411,44.5,1,4.992511233150275,0.4108836744882676
0,1,1,3,0,1,2,0,2,5,1,2,5869.0,0,5869.0,0.713,4191,65,0.857,0.0,32.5,1,8.519338899301415,0.0
1,2,0,2,1,2,4,0,2,3,2,3,4586.0,0,4586.0,0.812,2529,43,0.433,0.0,21.5,1,21.805494984736153,0.0
0,2,1,2,1,0,1,0,2,6,3,4,1438.3,0,1438.3,0.872,4617,67,0.634,0.0,33.5,1,13.905304873809358,0.0
0,2,0,5,1,1,3,0,1,3,3,3,1790.0,796,994.0,0.722,3539,57,0.966,0.445,57.0,0,39.10614525139665,0.4446927374301676
0,2,1,0,1,1,2,0,2,5,2,3,5862.0,2306,3556.0,0.807,4305,51,1.318,0.393,25.5,1,8.529512111907199,0.39338109860116
0,1,0,5,1,1,3,0,2,3,5,1,7411.0,1341,6070.0,0.799,4278,80,0.633,0.181,40.0,0,9.445418971798677,0.18094724058831466
1,2,1,2,1,1,1,0,2,6,2,3,5667.0,2517,3150.0,0.684,2176,38,0.267,0.444,19.0,1,3.5292041644609142,0.44415034409740606
0,2,0,4,1,0,3,0,2,5,2,3,15594.0,0,15594.0,0.631,4745,75,0.786,0.0,37.5,1,4.4889059894831345,0.0
1,2,1,3,0,1,2,0,2,6,3,4,11410.0,979,10431.0,1.049,2736,38,0.462,0.086,19.0,1,4.382120946538125,0.08580192813321648
1,2,0,3,2,1,3,0,2,6,3,1,1584.0,1214,370.0,0.887,2628,41,0.64,0.766,20.5,1,44.19191919191919,0.7664141414141414
0,1,0,1,0,1,4,0,1,4,3,3,13298.0,1694,11604.0,0.824,3476,66,0.784,0.127,66.0,0,7.519927808693036,0.12738757707926004
1,2,1,2,1,1,1,0,2,1,2,2,2114.0,0,2114.0,0.875,2872,45,0.5,0.0,22.5,1,9.460737937559129,0.0
1,1,0,1,1,0,3,0,1,3,2,4,2540.0,0,2540.0,0.212,1531,31,0.107,0.0,31.0,0,27.559055118110237,0.0
0,1,1,5,0,0,1,0,1,4,2,1,1762.0,1051,711.0,0.785,4986,80,0.739,0.596,80.0,0,11.350737797956867,0.5964812712826334
0,2,1,1,0,1,1,0,2,6,3,3,2245.0,1503,742.0,0.754,3344,54,0.543,0.669,27.0,1,8.908685968819599,0.6694877505567929
0,2,0,1,0,1,2,0,2,3,2,3,8168.0,2137,6031.0,0.659,3554,82,0.822,0.262,41.0,1,6.121449559255632,0.2616307541625857
1,1,0,2,1,0,3,0,2,3,2,1,2238.0,0,2238.0,0.452,2063,42,0.5,0.0,21.0,1,31.27792672028597,0.0
1,2,1,2,2,1,1,0,2,2,2,3,3881.0,2517,1364.0,0.815,2463,38,0.407,0.649,19.0,1,5.15331100231899,0.6485441896418449
0,1,0,4,1,1,4,0,2,3,1,3,20485.0,0,20485.0,0.751,3024,51,1.04,0.0,25.5,1,4.88162069807176,0.0
0,1,1,2,2,2,2,0,2,6,4,1,9856.0,671,9185.0,0.662,5408,83,0.729,0.068,41.5,0,5.0730519480519485,0.06808035714285714
0,1,0,3,0,0,1,0,2,6,1,2,2111.0,1047,1064.0,0.971,4830,82,0.952,0.496,41.0,1,9.474182851729038,0.49597347228801514
0,1,1,3,1,2,1,0,1,3,2,1,2905.0,2079,826.0,0.789,4444,84,0.909,0.716,84.0,0,6.884681583476764,0.7156626506024096
0,2,0,4,0,1,3,1,2,6,3,2,32244.0,0,32244.0,0.647,3501,65,0.757,0.0,32.5,1,2.170946532688252,0.0
0,2,1,2,1,2,2,0,1,6,2,3,5624.0,1216,4408.0,0.691,3843,66,1.0,0.216,66.0,0,8.890469416785207,0.21621621621621623
0,1,1,4,0,0,1,0,2,6,2,3,1656.0,1429,227.0,0.777,4258,77,0.75,0.863,38.5,1,12.077294685990339,0.8629227053140096
1,1,0,2,0,1,2,0,1,1,3,3,3032.0,0,3032.0,0.429,2273,44,0.517,0.0,44.0,0,16.49076517150396,0.0
1,1,0,0,0,0,3,0,2,4,3,6,15699.0,0,15699.0,0.569,1793,40,0.6,0.0,20.0,1,4.458882731384165,0.0
0,1,1,3,0,2,2,0,1,3,1,3,6608.0,2270,4338.0,0.75,4033,58,0.657,0.344,58.0,0,7.566585956416465,0.3435230024213075
0,2,1,3,1,0,1,0,2,4,2,4,5062.0,1423,3639.0,0.775,4535,68,0.417,0.281,34.0,1,3.951007506914263,0.28111418411694983
0,1,0,3,0,0,2,0,1,3,3,2,1547.0,0,1547.0,0.792,4348,63,0.615,0.0,63.0,0,32.32062055591467,0.0
0,3,1,0,0,0,1,1,3,3,1,1,11060.0,1647,9413.0,0.938,4545,83,0.766,0.149,27.666666666666668,1,1.8083182640144666,0.14891500904159133
0,1,1,2,0,1,2,0,1,5,1,2,1438.3,0,1438.3,0.66,4300,67,0.675,0.0,67.0,0,34.7632621845234,0.0
0,2,1,2,1,0,1,0,1,4,3,2,3670.0,0,3670.0,0.797,4811,68,0.889,0.0,68.0,0,5.449591280653951,0.0
0,1,1,3,0,0,1,0,2,4,1,4,1538.0,868,670.0,0.828,5228,61,0.694,0.564,30.5,1,13.003901170351105,0.5643693107932379
0,2,1,3,0,1,2,0,3,5,1,2,1438.3,886,552.3,0.822,4385,91,0.717,0.616,30.333333333333332,1,34.7632621845234,0.6160050059097546
1,2,1,3,1,1,1,0,2,4,2,4,2330.0,2294,36.0,0.456,2107,40,0.333,0.985,20.0,1,8.583690987124463,0.984549356223176
0,2,0,1,0,0,3,0,2,6,2,2,3170.0,1428,1742.0,0.876,4097,72,0.565,0.45,36.0,1,22.082018927444796,0.4504731861198738
0,1,1,2,1,2,1,0,1,5,2,3,2120.0,1527,593.0,0.744,4741,86,0.72,0.72,86.0,0,9.433962264150944,0.7202830188679246
0,2,0,0,1,0,4,0,1,3,1,4,20231.0,1434,18797.0,0.543,5002,78,0.66,0.071,78.0,0,4.942909396470763,0.07088132074539073
1,2,1,4,2,1,2,0,0,4,2,3,1438.3,0,1438.3,0.738,2306,46,0.484,0.0,0.0,0,34.7632621845234,0.0
0,2,1,4,1,1,1,0,2,6,3,2,5583.0,0,5583.0,0.748,3317,71,0.821,0.0,35.5,1,3.582303421099767,0.0
0,1,1,3,0,2,1,0,1,5,3,4,7764.0,621,7143.0,0.67,3955,72,0.756,0.08,72.0,0,2.575991756826378,0.07998454404945904
1,2,0,3,0,0,4,0,2,3,3,3,25670.0,0,25670.0,0.952,2709,51,0.645,0.0,25.5,1,3.8955979742890534,0.0
1,2,0,2,1,0,3,0,1,3,2,4,3841.0,0,3841.0,0.794,2832,48,0.846,0.0,48.0,0,18.224420723769853,0.0
0,2,1,3,1,1,1,0,2,4,3,3,2001.0,909,1092.0,0.772,4238,63,0.8,0.454,31.5,1,9.995002498750624,0.4542728635682159
0,1,1,3,0,0,1,0,2,3,2,2,8512.0,1471,7041.0,0.867,4056,81,0.841,0.173,40.5,1,2.3496240601503757,0.17281484962406016
0,2,1,3,0,2,2,0,1,5,3,2,5869.0,2517,3352.0,0.505,4166,85,0.809,0.429,85.0,0,8.519338899301415,0.4288635201908332
0,1,1,5,1,1,2,0,2,4,2,3,5791.0,0,5791.0,0.645,4556,67,0.861,0.0,33.5,1,8.634087376964255,0.0
1,2,0,2,0,1,5,1,2,5,2,1,34516.0,399,34117.0,0.726,2118,41,0.519,0.012,20.5,1,3.7663692200718506,0.011559856298528218
0,2,0,3,1,1,4,0,2,6,1,1,2191.0,1414,777.0,0.635,3967,76,0.767,0.645,38.0,1,45.64125969876768,0.645367412140575
0,1,0,2,1,0,3,0,1,4,1,1,2865.0,1176,1689.0,0.665,3462,61,0.906,0.41,61.0,0,24.43280977312391,0.41047120418848165
0,1,0,4,1,1,5,0,1,6,1,3,6467.0,1887,4580.0,0.442,4098,61,0.605,0.292,61.0,0,20.102056595020876,0.29178908303695683
1,1,1,3,1,1,1,0,0,3,1,3,1468.0,1074,394.0,0.697,2050,32,0.524,0.732,0.0,0,13.623978201634877,0.7316076294277929
0,3,1,2,1,0,2,0,3,4,3,3,5386.0,0,5386.0,0.777,4846,84,0.68,0.0,28.0,1,9.28332714444857,0.0
0,2,1,3,1,0,1,0,1,5,3,3,1438.3,576,862.3,0.774,5098,66,0.833,0.4,66.0,0,13.905304873809358,0.40047278036570955
0,3,1,0,0,0,2,0,3,5,1,4,5402.0,892,4510.0,0.782,4770,83,0.596,0.165,27.666666666666668,1,9.255831173639393,0.16512402813772678
1,2,1,3,0,0,2,0,2,4,2,3,3855.0,211,3644.0,0.485,1724,34,0.308,0.055,17.0,1,12.970168612191959,0.054734111543450065
1,1,1,1,1,1,1,0,2,3,3,4,2983.0,0,2983.0,0.865,2509,46,0.586,0.0,23.0,1,6.70465973851827,0.0
0,2,1,2,2,2,1,0,2,6,1,3,1438.3,1120,318.3,0.817,4880,77,0.75,0.779,38.5,1,13.905304873809358,0.7786970729333241
1,0,1,0,1,2,1,0,2,6,3,3,4871.0,0,4871.0,0.89,2773,34,0.789,0.0,17.0,1,4.105933073290905,0.0
0,1,1,2,1,1,1,0,1,5,1,2,2636.0,1953,683.0,0.916,4584,70,0.591,0.741,70.0,0,7.587253414264036,0.7408952959028832
0,0,1,2,1,1,2,0,0,5,3,1,1553.0,1177,376.0,0.638,4549,68,0.659,0.758,0.0,0,32.195750160978754,0.7578879587894398
1,2,1,3,0,1,2,0,2,4,2,4,3304.0,0,3304.0,0.532,1731,32,0.28,0.0,16.0,1,15.13317191283293,0.0
1,2,0,4,1,0,5,0,2,3,3,4,34516.0,2517,31999.0,0.7,2376,55,0.486,0.073,27.5,1,3.7663692200718506,0.07292270251477576
0,2,1,1,0,0,1,0,3,6,2,3,3378.0,2134,1244.0,0.541,4464,83,0.93,0.632,27.666666666666668,1,5.920663114268798,0.6317347542924807
0,0,1,3,0,0,2,0,1,3,2,4,2313.0,1775,538.0,0.773,4317,68,0.545,0.767,68.0,0,21.6169476869866,0.7674016428880243
0,2,1,0,1,0,1,0,2,4,3,0,2434.0,0,2434.0,0.788,4628,73,0.622,0.0,36.5,1,8.216926869350862,0.0
0,3,1,1,1,0,2,0,3,5,1,3,1438.3,0,1438.3,0.578,4148,84,0.714,0.0,28.0,1,34.7632621845234,0.0
0,1,0,2,1,0,4,0,2,5,1,4,14544.0,0,14544.0,0.768,4064,92,0.769,0.0,46.0,1,6.8756875687568755,0.0
1,3,0,0,0,0,3,0,3,3,6,6,24621.0,471,24150.0,0.85,2864,51,0.759,0.019,17.0,0,2.843101417489135,0.019130010966248324
0,1,1,2,1,1,1,0,1,5,3,2,2337.0,698,1639.0,0.836,4048,83,0.886,0.299,83.0,0,8.557980316645272,0.29867351305092
0,2,1,2,0,1,2,0,2,5,3,4,2720.0,1926,794.0,0.602,3806,61,0.794,0.708,30.5,1,18.38235294117647,0.7080882352941177
0,1,0,2,1,1,4,0,2,3,1,3,1965.0,1021,944.0,0.516,3968,57,0.781,0.52,28.5,1,50.89058524173028,0.5195928753180662
0,2,0,4,1,1,3,1,2,4,2,4,33122.0,1587,31535.0,0.475,3145,63,0.75,0.048,31.5,1,2.113398949338808,0.047913773322866976
0,2,1,0,1,0,1,0,2,4,3,2,1438.3,797,641.3,0.87,4673,69,0.568,0.554,34.5,1,13.905304873809358,0.5541263992213029
0,2,1,1,0,1,1,0,2,3,3,4,2709.0,2034,675.0,0.606,4915,92,0.84,0.751,46.0,1,7.382798080472499,0.7508305647840532
1,3,1,2,0,1,2,0,3,3,6,2,2404.0,284,2120.0,0.866,2511,51,0.5,0.118,17.0,0,20.798668885191347,0.11813643926788686
0,1,0,2,0,1,3,0,2,6,2,2,4499.0,0,4499.0,0.765,4906,75,0.667,0.0,37.5,1,15.559013114025339,0.0
1,0,1,3,1,1,2,0,0,3,2,4,4734.0,2517,2217.0,0.483,2275,55,0.897,0.532,0.0,0,10.561892691170257,0.5316856780735107
1,3,0,2,1,1,5,0,2,3,2,4,4697.0,0,4697.0,0.544,1867,34,0.478,0.0,17.0,1,27.67724079199489,0.0
0,2,0,2,1,1,5,2,1,4,5,3,34516.0,668,33848.0,0.894,3931,77,0.791,0.019,77.0,0,3.7663692200718506,0.019353343376984588
0,2,0,3,2,1,3,0,2,4,1,2,2572.0,1093,1479.0,0.615,5038,86,0.83,0.425,43.0,1,27.216174183514774,0.4249611197511664
0,3,0,1,0,1,3,0,2,5,1,4,3110.0,2378,732.0,0.974,3395,75,0.829,0.765,37.5,1,22.508038585209004,0.7646302250803858
0,1,0,4,1,1,3,0,2,5,3,2,1734.0,857,877.0,0.752,4741,84,0.714,0.494,42.0,1,40.36908881199539,0.4942329873125721
0,2,1,5,0,1,2,0,2,5,3,0,3562.0,0,3562.0,0.753,4198,77,0.75,0.0,38.5,1,14.03705783267827,0.0
1,1,1,1,1,1,1,0,2,4,2,4,1536.0,0,1536.0,0.571,1973,36,0.333,0.0,18.0,1,13.020833333333334,0.0
0,1,0,4,0,1,3,0,1,4,2,2,19198.0,2218,16980.0,0.802,4423,90,0.667,0.116,90.0,0,3.646213147202834,0.11553286800708407
0,1,1,3,0,1,2,0,2,3,3,3,4540.0,2517,2023.0,0.89,4804,66,0.737,0.554,33.0,1,11.013215859030836,0.5544052863436123
0,2,1,5,1,2,1,0,1,3,5,2,1438.3,1226,212.3,0.638,3889,60,0.818,0.852,60.0,0,13.905304873809358,0.8523951887645137
0,2,1,4,1,0,1,0,2,6,2,2,1990.0,1747,243.0,0.924,5216,87,0.891,0.878,43.5,1,10.050251256281408,0.8778894472361809
0,3,0,0,0,0,5,0,2,4,3,3,3422.0,1039,2383.0,0.475,3337,65,0.512,0.304,32.5,1,37.98947983635301,0.30362361192285214
0,2,1,4,1,1,1,0,2,6,3,1,2192.0,1464,728.0,0.66,4905,89,0.978,0.668,44.5,1,9.124087591240876,0.6678832116788321
0,1,1,2,1,1,1,0,1,4,2,2,5152.0,1713,3439.0,0.746,3919,57,1.036,0.332,57.0,0,3.8819875776397517,0.33249223602484473
0,1,0,4,2,1,1,0,1,6,2,1,2515.0,1767,748.0,0.665,4388,67,0.675,0.703,67.0,0,7.952286282306163,0.7025844930417495
1,2,1,0,0,0,1,0,2,3,3,2,2094.0,0,2094.0,0.897,2690,46,0.484,0.0,23.0,1,9.551098376313275,0.0
0,2,1,3,0,0,2,0,2,5,3,3,1906.0,1259,647.0,0.932,4634,54,0.862,0.661,27.0,1,26.232948583420775,0.6605456453305352
1,1,0,5,1,1,3,0,0,6,2,4,5096.0,0,5096.0,0.808,2574,43,0.483,0.0,0.0,0,13.736263736263735,0.0
0,1,0,1,0,1,2,0,1,5,2,4,2222.0,0,2222.0,0.843,4792,62,0.722,0.0,62.0,0,22.502250225022504,0.0
0,1,1,3,1,1,2,0,2,3,2,2,3015.0,0,3015.0,0.927,4277,80,0.951,0.0,40.0,1,16.58374792703151,0.0
0,2,0,3,0,0,2,0,2,6,3,2,3786.0,0,3786.0,0.715,3403,70,0.489,0.0,35.0,1,13.206550449022716,0.0
0,1,0,3,0,1,2,0,1,5,1,2,12078.0,1687,10391.0,0.482,2384,52,1.167,0.14,52.0,0,4.139758238118894,0.13967544295413148
0,2,1,3,1,0,2,0,2,3,3,3,6448.0,1087,5361.0,0.868,4990,85,0.667,0.169,42.5,1,7.754342431761787,0.16857940446650124
1,2,1,3,1,0,1,0,1,1,3,3,5398.0,0,5398.0,0.621,1887,36,0.333,0.0,36.0,0,3.705075954057058,0.0
1,3,1,2,0,1,1,0,3,5,5,4,1438.3,0,1438.3,0.656,2146,44,0.63,0.0,14.666666666666666,0,13.905304873809358,0.0
1,0,1,0,0,0,2,0,0,3,2,6,1438.3,0,1438.3,0.835,2527,49,0.69,0.0,0.0,0,34.7632621845234,0.0
0,2,1,4,1,1,1,0,2,4,3,2,2620.0,2081,539.0,0.99,4867,67,0.763,0.794,33.5,1,7.633587786259542,0.7942748091603054
0,2,0,2,0,1,3,0,1,3,3,3,13435.0,0,13435.0,0.747,3575,56,1.154,0.0,56.0,0,5.210271678451805,0.0
0,1,1,3,2,1,1,0,1,4,2,3,3186.0,2517,669.0,0.59,4197,84,0.909,0.79,84.0,0,6.277463904582548,0.7900188323917138
0,1,1,4,1,1,2,0,1,3,1,1,1950.0,1062,888.0,0.48,3873,76,0.854,0.545,76.0,0,25.641025641025642,0.5446153846153846
0,3,0,0,2,0,1,0,3,5,2,0,7098.0,2224,4874.0,0.864,3465,59,0.788,0.313,19.666666666666668,1,2.817695125387433,0.3133276979430826
0,1,1,2,1,1,1,0,2,4,2,1,2250.0,1788,462.0,0.523,4908,71,1.152,0.795,35.5,1,8.88888888888889,0.7946666666666666
0,2,0,5,2,1,5,1,2,6,1,4,34516.0,2038,32478.0,1.007,4067,75,1.206,0.059,37.5,1,3.7663692200718506,0.059045080542357166
0,3,1,1,2,1,1,0,3,5,3,4,2495.0,2061,434.0,0.849,4399,70,0.707,0.826,23.333333333333332,1,8.016032064128256,0.8260521042084168
0,1,1,2,0,1,1,0,1,5,3,1,3086.0,2213,873.0,0.695,4684,81,0.8,0.717,81.0,0,6.480881399870382,0.7171095268956578
0,2,1,2,1,1,1,0,3,4,2,4,1520.0,0,1520.0,0.566,4256,73,0.622,0.0,24.333333333333332,1,13.157894736842104,0.0
1,1,0,2,0,0,5,0,1,6,3,4,4043.0,2517,1526.0,0.602,2600,47,0.621,0.623,47.0,0,32.154340836012864,0.6225575068018798
0,4,0,1,0,0,1,0,3,3,1,3,4599.0,1438,3161.0,0.832,4208,69,0.865,0.313,23.0,1,4.348771472059143,0.3126766688410524
1,1,1,4,1,1,1,0,1,3,2,2,1438.3,0,1438.3,0.777,2264,39,0.625,0.0,39.0,0,13.905304873809358,0.0
0,3,1,3,1,1,2,0,2,4,3,3,7869.0,1251,6618.0,0.722,4314,83,0.729,0.159,41.5,1,6.354047528275512,0.1589782691574533
