Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Transaction_Count_per_Contact,Loyal_Customer,Creditworthiness,Cr_Util_Rate,Attrition_Flag
0.0,-1.0,-0.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,1.0,3.520352422907489,-0.06385964912280702,3.498388892143652,-0.048245614035087744,-0.009669309611293754,0.1388888888888889,0.05084745762711872,-0.2958333333333334,0.05555555555555555,0.0,-0.47375043734769395,-0.29442657704837044,0
-1.0,-1.0,1.0,0.0,0.0,0.5,0.0,0.0,-0.5,-1.0,2.0,0.7575917767988253,0.21754385964912282,0.6957642509813111,0.7499999999999999,-0.6428157029588087,-0.9444444444444444,-1.1313559322033908,-0.06666666666666667,-0.6666666666666666,0.0,-0.1929293118791113,-0.06550712403951219,0
-1.0,0.0,1.0,0.0,1.0,-0.5,0.0,0.0,-0.5,-1.0,1.0,-0.21051395007342144,0.35719298245614034,-0.2931630441150624,-0.004385964912280704,-0.05144072713208277,0.05555555555555555,-0.41101694915254294,0.98125,0.0,0.0,-0.09680125616022477,0.9829484337601002,0
0.0,-1.0,0.5,-1.0,0.0,0.5,0.0,0.0,0.5,-1.0,0.0,0.11042584434654919,-0.061052631578947365,0.09678364286132755,0.9385964912280697,-0.2645523109649971,-0.08333333333333333,0.7627118644067798,0.08541666666666663,-0.09259259259259259,0.0,0.4974433090751523,0.08534795846715552,0
0.0,-1.0,-0.5,-1.0,0.0,1.5,0.0,0.0,-0.5,-1.0,0.0,1.7809104258443464,0.45473684210526316,1.6768410568867538,-1.1754385964912277,-0.34770837362212337,-0.08333333333333333,-0.25847457627118725,-0.16250000000000003,-0.09259259259259259,0.0,-0.16794509211877606,-0.1625693484338212,0
-1.0,-1.0,0.5,0.0,1.0,-0.5,0.0,0.0,-1.0,1.0,1.0,0.28405286343612335,0.34456140350877196,0.2022379752768176,-0.859649122807017,-0.7658093212144653,-0.8055555555555556,-0.7711864406779667,0.16249999999999998,-0.5740740740740741,0.0,-0.5705512400865126,0.16245406879764568,1
0.0,-1.0,0.5,-1.0,1.0,1.0,0.0,-1.0,-0.5,0.0,0.0,2.2173274596182084,0.8708771929824561,2.0426504188880426,0.1140350877192983,-0.14001160317153355,0.16666666666666666,0.15254237288135566,-0.14375000000000004,1.4259259259259258,-1.0,-0.41941572707988617,-0.1420818845297166,0
-1.0,-1.0,0.5,-1.0,0.0,0.5,0.0,-1.0,-0.5,0.0,0.0,2.016916299559471,0.7789473684210526,1.858105337160935,0.030701754385964928,-0.1574163604718623,-0.027777777777777776,-0.042372881355932264,-0.13750000000000004,1.1666666666666667,-1.0,-0.5324599538573456,-0.1370631193846611,0
0.0,0.0,0.5,-1.0,0.0,-0.5,0.0,1.0,0.5,1.0,-1.0,0.042173274596182087,0.10736842105263159,0.0005858574023082781,0.039473684210526334,-0.14078514794043706,-0.05555555555555555,-0.14830508474576293,0.23958333333333337,-0.4753086419753086,0.0,-0.4403977941150823,0.24065165890138623,0
0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.5,-1.0,1.0,-0.3617033773861968,-0.895438596491228,-0.2348116468451579,-0.42105263157894707,0.07580738735254303,-0.1111111111111111,0.2033898305084744,-0.3666666666666667,-0.1111111111111111,0.0,2.795177836118175,-0.3659547645100451,0
-1.0,-1.0,-1.0,0.0,0.0,1.0,2.0,-1.0,-0.5,-1.0,2.0,3.520352422907489,0.36280701754385963,3.427148632022966,-0.8377192982456134,0.1380777412492748,0.4166666666666667,0.3432203389830504,-0.25833333333333336,1.7592592592592593,-1.0,-0.5676839337051872,-0.2577268825532664,0
1.0,-1.0,-0.5,0.0,0.0,-0.5,0.0,1.0,0.0,0.0,0.0,0.39788546255506607,0.5649122807017544,0.27898529497920205,0.8991228070175433,0.13459678978920905,0.3888888888888889,0.5889830508474575,0.17916666666666667,-0.2777777777777778,0.0,-0.6084326379382261,0.1803685708273935,0
0.0,-1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.0,1.153245227606461,-0.27228070175438596,1.172183490538403,-0.4298245614035085,-0.011989943918004254,-0.027777777777777776,-0.38983050847457684,-0.23750000000000004,-0.05555555555555555,0.0,-0.3541943556456676,-0.2371723884261409,0
0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,1.0,0.5500146842878121,0.25684210526315787,0.48216064209971293,-1.4035087719298238,0.30052214271900984,0.027777777777777776,-0.18220338983050874,0.004166666666666671,1.2407407407407407,-1.0,-0.295411455006022,0.004643799223092421,0
0.0,0.0,1.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.6599118942731277,-0.26035087719298244,1.6755521706016756,-0.8552631578947363,-0.6695029974859795,-0.3333333333333333,-0.9152542372881364,-0.26666666666666666,-0.25925925925925924,0.0,-0.5915038202665659,-0.2650122109044557,0
0.0,0.0,0.5,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.8569162995594715,0.8708771929824561,1.683168316831683,-0.5657894736842103,0.2506285051247341,0.0,0.673728813559322,-0.10833333333333338,-0.037037037037037035,0.0,-0.6153367095805251,-0.10834038345977909,0
0.0,0.0,-0.5,-1.0,0.0,0.0,0.0,0.0,0.5,-1.0,1.0,-0.26901615271659324,0.312280701754386,-0.34401546663542093,-0.23684210526315752,-0.7917230709727325,-0.8055555555555556,0.45762711864406797,1.2208333333333332,-0.5740740740740741,0.0,1.5112721115449839,1.2212902420042253,0
1.0,0.0,-1.0,0.0,0.0,-0.5,0.0,1.0,0.5,1.0,2.0,0.24834067547723934,-0.3585964912280702,0.28402366863905326,1.7236842105263153,0.2645523109649971,0.3055555555555556,0.6567796610169492,-0.12708333333333335,-0.3148148148148148,0.0,-0.5563963126010449,-0.12674937970070632,0
0.0,0.0,1.0,0.0,0.0,-0.5,0.0,-1.0,1.0,0.0,2.0,-0.24963289280469897,-0.895438596491228,-0.12303005448473842,-0.3245614035087716,-0.0034809514600657515,-0.027777777777777776,-0.22033898305084776,-0.3666666666666667,1.1666666666666667,-1.0,0.010900935497898235,-0.3659547645100451,0
0.0,0.0,1.5,0.0,0.0,0.0,1.0,0.0,-0.5,0.0,0.0,1.3072540381791482,-0.0343859649122807,1.2860741695471323,0.10526315789473689,-0.031328563140591764,0.3888888888888889,-0.4830508474576278,-0.20416666666666672,0.2222222222222222,0.0,-0.5361071316509683,-0.20288969706273904,0
-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,-0.26020558002936856,-0.0968421052631579,-0.26691663249165154,0.3947368421052629,-0.6745310384838522,-0.5277777777777778,0.05084745762711872,0.6499999999999999,0.5,-1.0,1.4344061828889703,0.649874547610583,0
1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,-0.321057268722467,-0.15719298245614036,-0.31753471205108674,-0.8289473684210521,0.10674917810868303,-0.05555555555555555,-0.14830508474576293,0.8395833333333332,-0.07407407407407407,0.0,2.0947996396288993,0.840967296395072,0
0.0,0.0,0.0,0.0,1.0,-0.5,0.0,0.0,-0.5,-1.0,1.0,0.0471071953010279,0.3880701754385965,-0.04136153260296444,-0.2850877192982458,0.2436666022046026,0.16666666666666666,0.7203389830508475,0.4020833333333333,0.07407407407407407,0.0,-0.4441345026712102,0.40386283661569017,0
-1.0,-1.0,-0.5,-1.0,0.0,1.0,0.0,-1.0,-0.5,-1.0,2.0,3.520352422907489,0.5466666666666666,3.396449704142012,-0.6447368421052629,0.057629085283310774,0.19444444444444445,-0.813559322033899,-0.24166666666666672,1.462962962962963,-1.0,-0.5676839337051872,-0.2419122115701789,0
1.0,-1.0,-1.0,-1.0,1.0,1.5,0.0,0.0,0.0,1.0,2.0,2.3051982378854627,0.8708771929824561,2.130294686273361,-1.3684210526315783,-0.8667569135563721,-1.1111111111111112,-0.8559322033898312,-0.15000000000000002,-0.7777777777777778,0.0,-0.29956232545259726,-0.14900960727608784,0
1.0,-1.0,-0.5,0.0,1.0,0.5,0.0,0.0,0.0,-1.0,1.0,0.5272246696035242,0.1880701754385965,0.470912179975394,-1.8201754385964903,-0.8787468574743763,-1.1111111111111112,-0.8559322033898312,-0.010416666666666676,-0.7777777777777778,0.0,-0.04366453729413669,-0.009993825487065507,0
0.0,0.0,0.5,0.0,0.0,-0.5,0.0,0.0,-0.5,0.0,2.0,0.3602936857562408,-0.017543859649122806,0.33874275001464643,-0.6798245614035087,-0.732160123767163,-0.4166666666666667,-1.2584745762711873,-0.02500000000000008,-0.3148148148148148,0.0,-0.5969888164973883,-0.02373136241714039,0
-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.5,1.0,2.0,0.7823788546255507,-0.07789473684210527,0.7698166266330775,1.008771929824561,0.2765422548830013,0.8055555555555556,0.05084745762711872,-0.15000000000000002,2.2777777777777777,-1.0,-0.39871146531179,-0.14941463796408122,0
-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,-0.5,0.0,-2.0,0.6295447870778267,0.5543859649122806,0.5118050266565118,-1.1973684210526312,-0.05801585766776252,0.3611111111111111,-0.14830508474576293,0.06874999999999995,0.2037037037037037,0.0,-0.33540994695119203,0.06847907776466444,0
-1.0,-1.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,1.0,-1.0,1.666725403817915,-0.895438596491228,1.78838830628625,0.2675438596491229,0.04293173467414427,0.25,0.27542372881355925,-0.3666666666666667,1.537037037037037,-1.0,-0.5923993170132109,-0.3659547645100451,0
1.0,0.0,-0.5,-1.0,0.0,-0.5,0.0,0.0,0.5,0.0,2.0,0.09174743024963289,-0.895438596491228,0.21747026773683287,-0.9692982456140345,-0.14465287178495456,0.3333333333333333,0.5720338983050851,-0.3666666666666667,0.18518518518518517,0.0,-0.47526606224201745,-0.3659547645100451,0
0.0,-1.0,0.5,-1.0,0.0,1.5,0.0,1.0,1.0,-1.0,1.0,1.7013803230543318,-0.895438596491228,1.8229538930224383,-1.399122807017543,-0.840456391413653,-0.6944444444444444,-1.652542372881357,-0.3666666666666667,-0.7592592592592593,0.0,-0.1425878103897192,-0.3659547645100451,1
0.0,0.0,-0.5,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,2.0,0.16058737151248165,-0.2056140350877193,0.17095318999355558,0.10964912280701711,-0.05685554051440727,0.2222222222222222,1.1525423728813566,-0.020833333333333353,1.5,-1.0,0.032605516197161344,-0.019772605163311568,0
0.0,-1.0,1.0,0.0,1.0,0.0,1.0,1.0,-0.5,3.0,0.0,1.3777386196769457,-0.07438596491228071,1.36305583221044,0.9385964912280697,-0.10249468187971379,-0.1388888888888889,-0.11016949152542435,-0.2166666666666667,-0.5123456790123456,-1.0,-0.548812978794024,-0.2161964897390755,0
-1.0,-1.0,1.0,-1.0,0.0,0.5,0.0,-1.0,0.5,-1.0,1.0,0.5748017621145375,-0.30736842105263157,0.6010896947682934,-0.3596491228070172,-0.2869851092631986,-0.1111111111111111,0.6398305084745762,-0.18125000000000002,1.0555555555555556,-1.0,-0.07957198016949053,-0.18104520987249667,0
0.0,0.0,0.5,0.0,0.0,-0.5,0.0,0.0,0.5,-1.0,1.0,-0.18314243759177679,-0.895438596491228,-0.056710996543441326,-0.6052631578947366,0.06420421581899052,0.25,0.27542372881355925,-0.3666666666666667,0.12962962962962962,0.0,-0.15789512885998933,-0.3659547645100451,0
0.0,-1.0,0.5,0.0,0.0,1.0,0.0,-1.0,1.0,4.0,1.0,-0.27477239353891336,-0.36280701754385963,-0.23703790497392935,0.6842105263157893,-0.44246760781280214,-0.3888888888888889,-0.6059322033898313,0.3479166666666666,0.6851851851851852,-1.0,4.009413401626904,0.3495768585635242,0
-1.0,-1.0,1.0,-1.0,1.0,0.0,0.0,-1.0,0.5,2.0,1.0,-0.355007342143906,-0.895438596491228,-0.2281328724588435,-0.8991228070175433,-0.7820537613614388,-0.8055555555555556,-1.0169491525423735,-0.3666666666666667,0.12962962962962962,-1.0,2.657960753480418,-0.3659547645100451,1
0.0,-1.0,-0.5,0.0,0.0,0.5,0.0,0.0,-0.5,-1.0,1.0,0.1730396475770925,0.11017543859649123,0.13064620071474603,0.9605263157894732,-0.18023593115451556,0.027777777777777776,1.021186440677966,0.12916666666666668,-0.018518518518518517,0.0,0.3754570366965847,0.12982040222824712,0
1.0,-1.0,0.0,0.0,0.0,1.5,0.0,0.0,1.0,0.0,-1.0,2.605580029368576,-0.15719298245614036,2.60155838069014,1.3070175438596487,0.09321214465287178,0.05555555555555555,0.4830508474576269,-0.2854166666666667,0.0,0.0,-0.35516535784895487,-0.2839550465032475,0
1.0,-1.0,-0.5,-1.0,0.0,-0.5,0.0,1.0,0.5,1.0,0.0,0.18243759177679883,-0.895438596491228,0.307926650653231,-0.4254385964912278,0.24289305743569908,0.0,-0.6101694915254245,-0.3666666666666667,-0.45061728395061734,0.0,-0.5265719937501868,-0.3659547645100451,0
-2.0,0.0,0.0,0.0,0.0,-0.5,0.0,-2.0,-0.5,-1.0,0.0,0.2647870778267254,0.7157894736842105,0.12103813931689027,0.07894736842105267,-0.5012570102494682,-0.5555555555555556,1.4449152542372883,0.3354166666666667,-1.2777777777777777,-1.0,-0.5630721759830937,0.3371997068926517,0
0.0,-1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.41726872246696034,-0.007017543859649123,0.3938133458316246,-0.5307017543859647,-0.26029781473602787,-0.3888888888888889,0.03389830508474534,-0.041666666666666706,-0.2962962962962963,0.0,0.45328191671788143,-0.04036225613828199,0
-1.0,0.0,1.0,0.0,1.0,-0.5,0.0,0.0,0.0,-1.0,-1.0,0.0097503671071953,-0.895438596491228,0.13568457437459722,-0.4342105263157892,0.1574163604718623,-0.1111111111111111,0.2033898305084744,-0.3666666666666667,-0.1111111111111111,0.0,-0.4141564747766188,-0.3659547645100451,0
1.0,0.0,-0.5,0.0,0.0,0.0,0.0,1.0,-0.5,1.0,1.0,-0.29991189427312775,0.40280701754385967,-0.38994668697638996,0.9473684210526315,-0.18487719976793657,-0.3333333333333333,0.07203389830508485,1.5645833333333334,-0.5987654320987654,0.0,1.8264593886195652,1.5650819076064462,0
0.0,-1.0,0.5,1.0,1.0,1.5,0.0,0.0,0.0,-1.0,0.0,0.8283113069016153,-0.3775438596491228,0.8656628976507118,-0.19298245614035048,-0.1589634500096693,0.3611111111111111,0.3220338983050847,-0.23333333333333336,0.2037037037037037,0.0,0.33037427624046967,-0.23340538390483295,0
-1.0,-1.0,-0.5,0.0,0.0,0.0,0.0,-2.0,0.5,1.0,1.0,-0.22226138032305434,0.496140350877193,-0.3280801452926358,0.4166666666666664,-0.5058982788628892,-0.2222222222222222,0.8516949152542376,1.1875,-1.2777777777777777,-1.0,1.1529571154928537,1.1889739721734278,0
-1.0,0.0,1.5,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.45991189427312773,-0.19228070175438597,0.4672798640810827,-0.6052631578947366,0.12686134210017405,0.6944444444444444,0.5847457627118643,-0.12083333333333336,0.42592592592592593,0.0,-0.6254231433439614,-0.11931028640630488,0
0.0,-1.0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.8727165932452277,0.7347368421052631,2.7190813755931806,-0.2850877192982458,-0.8597950106362405,-0.8611111111111112,0.05084745762711872,-0.20000000000000004,-0.6111111111111112,0.0,-0.508166485462033,-0.19908193987408643,0
0.0,-1.0,0.5,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.052980910425844345,-0.2343859649122807,0.06842814458960689,-0.5789473684210524,0.06884548443241152,0.3888888888888889,-0.20762711864406808,0.024999999999999967,0.2222222222222222,0.0,0.19994059852824744,0.026563824039893803,0
1.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.5,-1.0,0.0,1.2233773861967694,0.23859649122807017,1.156834026597926,0.08333333333333337,-0.25410945658479983,-0.25,1.26271186440678,-0.1416666666666667,-0.5617283950617284,0.0,-0.5196593900217799,-0.1409446656090826,0
0.0,0.0,0.0,0.0,0.0,-0.5,0.0,-1.0,1.0,1.0,1.0,-0.08152716593245228,-0.061754385964912284,-0.0945573847325561,0.837719298245614,-0.005414813382324502,0.4444444444444444,-0.31779661016949196,0.27499999999999997,1.7962962962962963,-1.0,-0.32010236552800525,0.27609898761010576,0
-1.0,-1.0,1.0,0.0,0.0,1.5,0.0,0.0,0.5,1.0,1.0,2.7783847283406753,-0.3585964912280702,2.8075458433417304,-0.24561403508771892,-0.5383871591568362,-0.08333333333333333,-0.25847457627118725,-0.31041666666666673,-0.09259259259259259,0.0,-0.38258387093018736,-0.30943613050349816,0
-1.0,0.0,-0.5,0.0,0.0,-0.5,0.0,-2.0,0.0,1.0,1.0,-0.2630249632892805,0.021052631578947368,-0.2894135567402894,-0.9254385964912275,0.17172693869657707,0.19444444444444445,-0.08474576271186453,0.8104166666666665,-1.2777777777777777,-1.0,0.054906737967594745,0.8119509455620596,0
0.0,0.0,0.0,-1.0,0.0,-0.5,0.0,0.0,-0.5,-1.0,1.0,-0.3041409691629956,0.10666666666666667,-0.3447184955181909,-0.7280701754385963,-0.04525236898085477,-0.08333333333333333,-0.25847457627118725,1.1520833333333336,-0.09259259259259259,0.0,0.22199643907433747,1.151974263094359,0
0.0,0.0,-0.5,0.0,1.0,-0.5,0.0,0.0,-0.5,-1.0,1.0,-0.09116005873715124,0.010526315789473684,-0.11623410861796239,0.6228070175438595,0.30864436279249663,0.2222222222222222,-0.14830508474576293,0.3458333333333334,0.1111111111111111,0.0,-0.30791661300704665,0.34692907071032875,0
0.0,-1.0,-0.5,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,1.0,0.6134508076358297,0.3508771929824561,0.5297322631671452,-1.210526315789473,-0.4335718429704119,-0.3888888888888889,-0.9745762711864413,0.012499999999999954,0.6851851851851852,-1.0,0.22526948879205624,0.012734748297521786,0
1.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,-0.5,1.0,2.0,0.21944199706314244,0.06736842105263158,0.184076395805261,1.8333333333333333,-0.23941210597563334,0.1111111111111111,-0.05084745762711919,0.07916666666666662,-0.4012345679012345,0.0,-0.03870723950146582,0.07949773699828594,0
-1.0,-1.0,0.5,0.0,0.0,0.5,0.0,-1.0,0.0,1.0,0.0,1.3495447870778268,-0.895438596491228,1.4720253090397797,-0.7807017543859648,-0.3291432991684394,0.08333333333333333,0.2033898305084744,-0.3666666666666667,1.3148148148148149,-1.0,-0.4090643849309886,-0.3659547645100451,0
0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,2.0,1.2088105726872247,-0.536140350877193,1.2716620774503486,-2.4561403508771917,-0.9460452523689808,-1.1388888888888888,-2.4237288135593236,-0.29375000000000007,-0.7962962962962963,0.0,-0.5166416065742538,-0.2940687086221532,1
-1.0,-1.0,0.5,-1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,3.520352422907489,0.12982456140350876,3.4660495635362354,-0.39473684210526333,-0.18681106169019532,0.08333333333333333,0.021186440677966132,-0.2791666666666667,0.018518518518518517,0.0,-0.5676839337051872,-0.27776684731046136,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.4957415565345081,0.02666666666666667,0.4664596637178511,-1.1359649122807012,-0.03171533552504351,-0.19444444444444445,0.4915254237288133,-0.05416666666666672,-0.5370370370370371,0.0,-0.2645701424789888,-0.05376071202333703,0
0.0,-1.0,-0.5,0.0,1.0,1.5,0.0,0.0,1.0,1.0,0.0,1.9288105726872247,-0.895438596491228,2.0497978791962037,-0.42105263157894707,-0.41616708567008315,-0.16666666666666666,0.38983050847457634,-0.3666666666666667,-0.14814814814814814,0.0,-0.21074739918689123,-0.3659547645100451,0
-1.0,-1.0,0.5,-1.0,1.0,0.5,0.0,0.0,0.0,-1.0,0.0,-0.2773568281938326,-0.02456140350877193,-0.29609233112660377,0.20175438596491238,0.2359311545155676,0.0,-0.11440677966101712,0.8145833333333334,-0.037037037037037035,0.0,2.5767699087117384,0.815735870934578,0
0.0,-1.0,1.5,0.0,1.0,1.0,0.0,0.0,-0.5,1.0,2.0,3.026725403817915,-0.3508771929824561,3.0539574667525926,-0.13596491228070182,-0.23554438213111584,0.4166666666666667,-0.26271186440678,-0.31250000000000006,0.24074074074074073,0.0,-0.5242817046257534,-0.31262154451367297,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.5,1.0,0.0,1.6740088105726871,0.8708771929824561,1.5007323217528854,0.3377192982456137,-0.6126474569715722,-0.4166666666666667,-0.32627118644067843,-0.08750000000000002,-0.3148148148148148,0.0,-0.5933504616919413,-0.08700384474520576,1
0.0,0.0,0.5,-1.0,1.0,-0.5,0.0,0.0,-0.5,1.0,-2.0,-0.34196769456681353,-0.16701754385964912,-0.3367508348467983,-0.07894736842105267,0.09707986849738928,0.08333333333333333,-0.47033898305084815,0.9541666666666666,0.018518518518518517,0.0,0.43878461538206004,0.954315329886948,0
0.0,-1.0,0.5,0.0,1.0,0.0,0.0,-1.0,0.5,1.0,0.0,-0.11876651982378855,-0.895438596491228,0.00749897474954596,-0.36403508771929793,0.08663701411719203,0.19444444444444445,0.2542372881355931,-0.3666666666666667,1.462962962962963,-1.0,0.6465308486811018,-0.3659547645100451,0
-1.0,0.0,-0.5,0.0,0.0,0.0,0.0,-2.0,-0.5,0.0,0.0,-0.23530102790014684,0.05052631578947368,-0.2666822895307282,0.6184210526315788,0.09514600657513053,0.2222222222222222,-0.449152542372882,0.7354166666666666,-1.2777777777777777,-1.0,1.2416242600777931,0.7371349189977379,0
2.0,-1.0,-0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.7313950073421439,0.3585964912280702,0.6460835432655692,-0.38596491228070146,-0.1806227035389673,0.08333333333333333,0.2033898305084744,-0.020833333333333353,-0.4135802469135803,0.0,-0.379293877437398,-0.020424093361262205,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.029251101321585902,-0.18175438596491228,0.03597164450172828,-1.2192982456140347,0.12608779733127054,0.3333333333333333,-0.08898305084745822,0.07499999999999996,0.18518518518518517,0.0,0.24544053802912263,0.07565639485847257,0
1.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,4.0,-1.0,0.14883994126284875,-0.3929824561403509,0.19052082723065206,0.8201754385964907,-0.14117192032488882,0.16666666666666666,1.8855932203389838,-0.11041666666666668,0.07407407407407407,-1.0,-0.5091531581206693,-0.10946623097330825,0
0.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.8777092511013216,0.031578947368421054,1.8440447595055363,-0.08771929824561407,0.0073486753045832525,0.3055555555555556,-0.8559322033898312,-0.23333333333333336,0.16666666666666666,0.0,-0.3544544852454999,-0.23191620851498096,0
1.0,-1.0,-0.5,0.0,0.0,1.0,0.0,1.0,-0.5,1.0,0.0,0.6274302496328928,-0.895438596491228,0.7517722186419825,-0.36403508771929793,-0.15548249854960355,0.05555555555555555,-0.08050847457627178,-0.3666666666666667,-0.42592592592592593,0.0,0.21196092012010032,-0.3659547645100451,0
0.0,-1.0,0.5,0.0,1.0,1.0,0.0,-1.0,1.0,1.0,1.0,3.0861674008810573,0.3143859649122807,3.0021676723885404,0.9298245614035082,-0.19222587507251981,0.2222222222222222,0.9364406779661016,-0.25000000000000006,1.5,-1.0,-0.5301349176401543,-0.24941236458429059,0
0.0,0.0,0.0,0.0,1.0,-0.5,0.0,0.0,1.0,0.0,0.0,0.1811453744493392,-0.895438596491228,0.30663776436815277,-0.7719298245614029,-0.21620576290852833,-0.19444444444444445,-0.5211864406779668,-0.3666666666666667,-0.16666666666666666,0.0,-0.5259322860602706,-0.3659547645100451,0
0.0,-1.0,0.0,-1.0,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.603935389133627,-0.11298245614035088,0.5976917218349054,-0.8508771929824556,0.27886288918971186,-0.08333333333333333,-0.90677966101695,-0.12708333333333335,-0.09259259259259259,0.0,-0.10007801265649237,-0.12622032916225628,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.2640822320117474,0.10666666666666667,0.22203995547483743,0.048245614035087744,0.02436666022046026,0.08333333333333333,0.39406779661016955,0.07083333333333329,-0.4135802469135803,0.0,-0.08578588780467393,0.07175906425332584,0
-1.0,0.0,0.5,-1.0,1.0,-0.5,0.0,-1.0,-0.5,1.0,2.0,0.051218795888399414,0.07228070175438596,0.015466635420938544,0.7017543859649117,0.1249274801779153,-0.16666666666666666,-0.41101694915254294,0.21041666666666659,0.9814814814814815,-1.0,-0.4472003277453453,0.21038479941566593,0
1.0,0.0,-1.0,0.0,0.0,-0.5,0.0,0.0,-1.0,1.0,1.0,-0.28475770925110133,-0.895438596491228,-0.15806432714277344,-0.3596491228070172,-0.4018565074453684,-0.8055555555555556,0.10593220338983018,-0.3666666666666667,-0.5740740740740741,0.0,0.1363678816601056,-0.3659547645100451,1
0.0,0.0,1.0,1.0,1.0,-0.5,0.0,-1.0,-0.5,0.0,2.0,-0.06308370044052863,-0.895438596491228,0.06303825648837073,1.4780701754385956,-0.36240572423128986,-0.19444444444444445,0.2669491525423728,-0.3666666666666667,0.9444444444444444,-1.0,-0.34204375036455537,-0.3659547645100451,0
0.0,0.0,0.5,-1.0,1.0,0.0,0.0,0.0,-0.5,0.0,-1.0,2.2683113069016154,-0.06807017543859649,2.2502782822660965,-0.2850877192982458,-0.04447882421195127,0.05555555555555555,-0.08050847457627178,-0.26458333333333334,0.0,0.0,-0.6543021296924808,-0.2629970008066698,0
0.0,-1.0,0.0,-1.0,1.0,0.0,0.0,-1.0,0.0,1.0,0.0,-0.22672540381791484,0.6982456140350877,-0.3662780479231355,-0.5526315789473683,-0.024753432604912008,-0.19444444444444445,0.4915254237288133,1.4395833333333332,0.9444444444444444,-1.0,1.1824655548748602,1.4406409090240246,0
-1.0,0.0,0.5,0.0,0.0,-0.5,0.0,-1.0,0.0,-1.0,2.0,0.2559765051395007,-0.05894736842105263,0.2416075927119339,-0.214912280701754,0.5202088570876039,0.2222222222222222,-0.9788135593220346,0.0020833333333332774,1.5,-1.0,-0.5595303721902085,0.003166957014608945,0
0.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,-0.5,1.0,1.0,-0.21955947136563878,0.263859649122807,-0.28660144120920966,1.7368421052631577,-0.19996132276155482,-0.25,0.2372881355932202,0.9166666666666666,-0.2037037037037037,0.0,1.1355032676623953,0.9183100346717906,0
0.0,0.0,1.0,-1.0,0.0,-0.5,0.0,0.0,0.5,-1.0,2.0,-0.18948604992657855,0.6350877192982456,-0.3185892553752417,-1.1315789473684206,0.29046606072326436,0.3055555555555556,-0.32627118644067843,1.18125,0.16666666666666666,0.0,-0.14459927572443435,1.1817173026238732,0
0.0,-1.0,1.5,-1.0,0.0,0.5,0.0,0.0,-0.5,1.0,2.0,0.3440822320117474,0.35017543859649125,0.2611752299490304,-0.859649122807017,0.05530845097660027,0.3333333333333333,-0.8940677966101703,0.12708333333333327,0.18518518518518517,0.0,0.13085903965281,0.12857476178629926,0
0.0,-1.0,1.0,0.0,1.0,0.5,0.0,-1.0,0.0,0.0,1.0,-0.2375330396475771,0.10035087719298245,-0.27722772277227725,0.2675438596491229,-0.12144652871784954,0.027777777777777776,1.021186440677966,0.8041666666666667,1.2407407407407407,-1.0,2.1129334609621124,0.803966092678945,0
